trial_number,params,value
242,"{'learning_rate': 0.07887984585344769, 'num_leaves': 152, 'max_depth': 10, 'min_data_in_leaf': 22, 'feature_fraction': 0.9267071366758244, 'bagging_fraction': 0.6423587169374015, 'bagging_freq': 2, 'lambda_l1': 0.00010010960983510093, 'lambda_l2': 0.15707727326682713}",0.022050542262981712
243,"{'learning_rate': 0.07329715654046395, 'num_leaves': 161, 'max_depth': 10, 'min_data_in_leaf': 19, 'feature_fraction': 0.9382267587244753, 'bagging_fraction': 0.6557414935697314, 'bagging_freq': 2, 'lambda_l1': 3.917722472343963e-05, 'lambda_l2': 0.0654946157659822}",0.01820629826976341
244,"{'learning_rate': 0.08753281915977595, 'num_leaves': 153, 'max_depth': 10, 'min_data_in_leaf': 21, 'feature_fraction': 0.9515345323558592, 'bagging_fraction': 0.6447986539991624, 'bagging_freq': 2, 'lambda_l1': 3.023217256453354e-05, 'lambda_l2': 0.10907432864647036}",0.015880146266568314
245,"{'learning_rate': 0.06789351057054452, 'num_leaves': 146, 'max_depth': 10, 'min_data_in_leaf': 18, 'feature_fraction': 0.9475696413315816, 'bagging_fraction': 0.6451815183757199, 'bagging_freq': 2, 'lambda_l1': 2.6188886212528713e-05, 'lambda_l2': 0.16940810653085556}",0.014424782811922044
246,"{'learning_rate': 0.0661964272879823, 'num_leaves': 144, 'max_depth': 11, 'min_data_in_leaf': 15, 'feature_fraction': 0.9524071551694093, 'bagging_fraction': 0.6644820650292776, 'bagging_freq': 2, 'lambda_l1': 1.9378639995761404e-05, 'lambda_l2': 0.2866497601223566}",0.013859516036348923
247,"{'learning_rate': 0.06222713319451085, 'num_leaves': 141, 'max_depth': 11, 'min_data_in_leaf': 13, 'feature_fraction': 0.9468053938385095, 'bagging_fraction': 0.642635881901146, 'bagging_freq': 2, 'lambda_l1': 1.6070519751194683e-05, 'lambda_l2': 0.46073932811472146}",0.026384849534324344
248,"{'learning_rate': 0.06654581922250227, 'num_leaves': 151, 'max_depth': 11, 'min_data_in_leaf': 15, 'feature_fraction': 0.9549202018057653, 'bagging_fraction': 0.6537652878304647, 'bagging_freq': 1, 'lambda_l1': 2.5416152438723345e-05, 'lambda_l2': 1.5646098904120578}",0.025379296647658856
249,"{'learning_rate': 0.059123721847825356, 'num_leaves': 127, 'max_depth': 11, 'min_data_in_leaf': 78, 'feature_fraction': 0.9519300121400762, 'bagging_fraction': 0.6734583561855818, 'bagging_freq': 2, 'lambda_l1': 1.0184956897874512e-05, 'lambda_l2': 0.305549060870714}",0.0903262047685141
250,"{'learning_rate': 0.07132559566369001, 'num_leaves': 166, 'max_depth': 11, 'min_data_in_leaf': 17, 'feature_fraction': 0.948851241391853, 'bagging_fraction': 0.6906301185402044, 'bagging_freq': 2, 'lambda_l1': 1.552743545925951e-05, 'lambda_l2': 0.12020013765496898}",0.018022418599033484
251,"{'learning_rate': 0.06293741470809884, 'num_leaves': 137, 'max_depth': 10, 'min_data_in_leaf': 14, 'feature_fraction': 0.9611590060718923, 'bagging_fraction': 0.7097507954815508, 'bagging_freq': 1, 'lambda_l1': 2.9902107666727313e-05, 'lambda_l2': 0.31332552494193167}",0.025297590923169584
252,"{'learning_rate': 0.06751624188115644, 'num_leaves': 146, 'max_depth': 11, 'min_data_in_leaf': 11, 'feature_fraction': 0.9404873780141637, 'bagging_fraction': 0.6088141083046127, 'bagging_freq': 2, 'lambda_l1': 7.700646387379988e-06, 'lambda_l2': 0.1693186277813854}",0.02069275204780529
253,"{'learning_rate': 0.06981338119164708, 'num_leaves': 161, 'max_depth': 10, 'min_data_in_leaf': 16, 'feature_fraction': 0.9568908424574588, 'bagging_fraction': 0.6658658994800575, 'bagging_freq': 2, 'lambda_l1': 2.3844003892209106e-05, 'lambda_l2': 5.969184925377525e-08}",0.018495391427490075
254,"{'learning_rate': 0.05513795699632082, 'num_leaves': 152, 'max_depth': 10, 'min_data_in_leaf': 18, 'feature_fraction': 0.9394507327673591, 'bagging_fraction': 0.6402390001266727, 'bagging_freq': 1, 'lambda_l1': 1.350144381678481e-05, 'lambda_l2': 0.693941315378408}",0.027052487397299825
255,"{'learning_rate': 0.07427813403883918, 'num_leaves': 134, 'max_depth': 13, 'min_data_in_leaf': 14, 'feature_fraction': 0.8039618918109269, 'bagging_fraction': 0.6513103199385182, 'bagging_freq': 2, 'lambda_l1': 3.896516079826735e-05, 'lambda_l2': 0.25900444881166407}",0.020444265969540364
256,"{'learning_rate': 0.01934089821639026, 'num_leaves': 143, 'max_depth': 11, 'min_data_in_leaf': 12, 'feature_fraction': 0.9028906814802301, 'bagging_fraction': 0.6594663788401329, 'bagging_freq': 2, 'lambda_l1': 1.9634449149668933e-05, 'lambda_l2': 0.467258668022732}",0.024996200506429377
257,"{'learning_rate': 0.06527656688021316, 'num_leaves': 149, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.9122317884164827, 'bagging_fraction': 0.6817409910737732, 'bagging_freq': 2, 'lambda_l1': 2.8687118374754865e-05, 'lambda_l2': 0.14179283704549156}",0.02128823364271098
258,"{'learning_rate': 0.05953698862868519, 'num_leaves': 166, 'max_depth': 10, 'min_data_in_leaf': 16, 'feature_fraction': 0.8133008327531811, 'bagging_fraction': 0.6158754063637464, 'bagging_freq': 3, 'lambda_l1': 1.5240678349482361e-05, 'lambda_l2': 0.012387642314667905}",0.025379610561695742
259,"{'learning_rate': 0.07433922338056083, 'num_leaves': 118, 'max_depth': 9, 'min_data_in_leaf': 18, 'feature_fraction': 0.9351400181734099, 'bagging_fraction': 0.6490180147484791, 'bagging_freq': 1, 'lambda_l1': 4.58767097780725e-05, 'lambda_l2': 1.2491429314009364}",0.02619963206055941
260,"{'learning_rate': 0.08415818850063461, 'num_leaves': 155, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.9481037911996714, 'bagging_fraction': 0.6009831435161406, 'bagging_freq': 2, 'lambda_l1': 7.2057540380208786e-06, 'lambda_l2': 0.19573430874630007}",0.01543036372732234
261,"{'learning_rate': 0.06741976001909941, 'num_leaves': 154, 'max_depth': 10, 'min_data_in_leaf': 17, 'feature_fraction': 0.8977715486603973, 'bagging_fraction': 0.6022246874215746, 'bagging_freq': 2, 'lambda_l1': 6.461477406805663e-06, 'lambda_l2': 0.18208301144683553}",0.021894046926438836
262,"{'learning_rate': 0.07789749555242022, 'num_leaves': 96, 'max_depth': 10, 'min_data_in_leaf': 10, 'feature_fraction': 0.9190869280976983, 'bagging_fraction': 0.6087103173478999, 'bagging_freq': 1, 'lambda_l1': 1.1362795986468276e-05, 'lambda_l2': 0.10345083273920556}",0.02424681181910923
263,"{'learning_rate': 0.06185959041031238, 'num_leaves': 160, 'max_depth': 12, 'min_data_in_leaf': 13, 'feature_fraction': 0.9519799240656945, 'bagging_fraction': 0.6091138968238312, 'bagging_freq': 2, 'lambda_l1': 4.77954622289158e-06, 'lambda_l2': 0.29273650501820964}",0.029952207549499364
264,"{'learning_rate': 0.08416114410775982, 'num_leaves': 140, 'max_depth': 11, 'min_data_in_leaf': 19, 'feature_fraction': 0.9666414824176037, 'bagging_fraction': 0.6005876802601847, 'bagging_freq': 2, 'lambda_l1': 2.1553063220703194e-05, 'lambda_l2': 0.05276364750428518}",0.02697975354089236
265,"{'learning_rate': 0.053173921888125045, 'num_leaves': 150, 'max_depth': 10, 'min_data_in_leaf': 15, 'feature_fraction': 0.9428808492379336, 'bagging_fraction': 0.6198551159169584, 'bagging_freq': 2, 'lambda_l1': 8.023597535958189e-06, 'lambda_l2': 0.22392783059889373}",0.02318945528750966
266,"{'learning_rate': 0.07235494461172369, 'num_leaves': 223, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.9330979730647542, 'bagging_fraction': 0.670010430171496, 'bagging_freq': 2, 'lambda_l1': 3.254420526155832e-05, 'lambda_l2': 0.12006778736598482}",0.014515181990770723
267,"{'learning_rate': 0.07143753407871803, 'num_leaves': 216, 'max_depth': 10, 'min_data_in_leaf': 22, 'feature_fraction': 0.9255413730253899, 'bagging_fraction': 0.6605353621312127, 'bagging_freq': 2, 'lambda_l1': 4.1862163493357694e-05, 'lambda_l2': 0.09959615623778266}",0.01737638933606469
268,"{'learning_rate': 0.07684027257328883, 'num_leaves': 230, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.9319847503907549, 'bagging_fraction': 0.6721308723396867, 'bagging_freq': 1, 'lambda_l1': 1.1723523764898302e-05, 'lambda_l2': 0.4441203715736305}",0.02310256521779911
269,"{'learning_rate': 0.06920881438328988, 'num_leaves': 221, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.9468645281922017, 'bagging_fraction': 0.6762713499080136, 'bagging_freq': 3, 'lambda_l1': 1.893071523771368e-05, 'lambda_l2': 0.14862865722132693}",0.021093468693266063
270,"{'learning_rate': 0.07853503657579715, 'num_leaves': 223, 'max_depth': 11, 'min_data_in_leaf': 24, 'feature_fraction': 0.9585936191186736, 'bagging_fraction': 0.6689858662859506, 'bagging_freq': 2, 'lambda_l1': 3.217333420567969e-05, 'lambda_l2': 4.217483934981218e-08}",0.0232845932528268
271,"{'learning_rate': 0.06509686907143074, 'num_leaves': 156, 'max_depth': 10, 'min_data_in_leaf': 18, 'feature_fraction': 0.9411106254238825, 'bagging_fraction': 0.6007401709070684, 'bagging_freq': 2, 'lambda_l1': 5.537152992841253e-05, 'lambda_l2': 0.11840256241720748}",0.021741609088457712
272,"{'learning_rate': 0.07443372198737631, 'num_leaves': 145, 'max_depth': 10, 'min_data_in_leaf': 22, 'feature_fraction': 0.935934473644461, 'bagging_fraction': 0.664112351350282, 'bagging_freq': 2, 'lambda_l1': 2.5687416844513398e-05, 'lambda_l2': 1.254454224186964e-07}",0.015511253510875378
273,"{'learning_rate': 0.08303951740358681, 'num_leaves': 145, 'max_depth': 10, 'min_data_in_leaf': 24, 'feature_fraction': 0.9308782744896849, 'bagging_fraction': 0.6868628582645796, 'bagging_freq': 2, 'lambda_l1': 1.703948713797461e-05, 'lambda_l2': 1.4389432854649653e-07}",0.021776487381897164
274,"{'learning_rate': 0.07107887081457166, 'num_leaves': 136, 'max_depth': 10, 'min_data_in_leaf': 22, 'feature_fraction': 0.9224683599699123, 'bagging_fraction': 0.6674886401652219, 'bagging_freq': 2, 'lambda_l1': 5.981913353687131e-06, 'lambda_l2': 0.23119173548347308}",0.014991197557527902
275,"{'learning_rate': 0.07288915205555307, 'num_leaves': 128, 'max_depth': 10, 'min_data_in_leaf': 23, 'feature_fraction': 0.9191132351116172, 'bagging_fraction': 0.663897384033707, 'bagging_freq': 2, 'lambda_l1': 2.570466410382365e-06, 'lambda_l2': 0.24212871736123448}",0.017040842009865227
276,"{'learning_rate': 0.06957273990375192, 'num_leaves': 137, 'max_depth': 11, 'min_data_in_leaf': 22, 'feature_fraction': 0.92520842178253, 'bagging_fraction': 0.6775339518064718, 'bagging_freq': 3, 'lambda_l1': 4.344369512010775e-06, 'lambda_l2': 0.6640156759130234}",0.025749083880677426
277,"{'learning_rate': 0.07600396806690425, 'num_leaves': 135, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.93590391334417, 'bagging_fraction': 0.6684617366714213, 'bagging_freq': 2, 'lambda_l1': 7.855000307024319e-06, 'lambda_l2': 0.4284085408984033}",0.01927567545016477
278,"{'learning_rate': 0.07236891735074755, 'num_leaves': 141, 'max_depth': 10, 'min_data_in_leaf': 19, 'feature_fraction': 0.91474052829113, 'bagging_fraction': 0.6600189060758344, 'bagging_freq': 2, 'lambda_l1': 9.198097997895979e-06, 'lambda_l2': 0.1874838501336294}",0.016367277859261266
279,"{'learning_rate': 0.08026403203961885, 'num_leaves': 146, 'max_depth': 10, 'min_data_in_leaf': 23, 'feature_fraction': 0.9329303941036743, 'bagging_fraction': 0.6675225352651704, 'bagging_freq': 2, 'lambda_l1': 6.571030555883697e-06, 'lambda_l2': 0.35579011432621704}",0.017354250323608343
280,"{'learning_rate': 0.06871459129350656, 'num_leaves': 131, 'max_depth': 10, 'min_data_in_leaf': 21, 'feature_fraction': 0.923461539332387, 'bagging_fraction': 0.6820873817597831, 'bagging_freq': 8, 'lambda_l1': 1.5028325315793957e-05, 'lambda_l2': 0.17924716837548052}",0.020806748895088566
281,"{'learning_rate': 0.07626853389378284, 'num_leaves': 161, 'max_depth': 11, 'min_data_in_leaf': 18, 'feature_fraction': 0.9415902638744563, 'bagging_fraction': 0.6552251730990827, 'bagging_freq': 2, 'lambda_l1': 3.5149071527392757e-06, 'lambda_l2': 0.05734185072726008}",0.015009642970922887
282,"{'learning_rate': 0.17696092046664158, 'num_leaves': 167, 'max_depth': 11, 'min_data_in_leaf': 54, 'feature_fraction': 0.9393977991208601, 'bagging_fraction': 0.6523175200472879, 'bagging_freq': 2, 'lambda_l1': 6.005679014264903e-06, 'lambda_l2': 0.057483639205765234}",0.09331819663142417
283,"{'learning_rate': 0.07532866916180826, 'num_leaves': 159, 'max_depth': 11, 'min_data_in_leaf': 17, 'feature_fraction': 0.9447341721268767, 'bagging_fraction': 0.6564477187836786, 'bagging_freq': 2, 'lambda_l1': 2.3094404060226117e-06, 'lambda_l2': 0.04007354275715577}",0.01791389736892058
284,"{'learning_rate': 0.06594432503723176, 'num_leaves': 170, 'max_depth': 12, 'min_data_in_leaf': 19, 'feature_fraction': 0.9344687838746704, 'bagging_fraction': 0.6613992670384776, 'bagging_freq': 2, 'lambda_l1': 1.2428780565062561e-05, 'lambda_l2': 0.0907373921989391}",0.019880034571629727
285,"{'learning_rate': 0.07252282421236851, 'num_leaves': 160, 'max_depth': 11, 'min_data_in_leaf': 17, 'feature_fraction': 0.9766684317359924, 'bagging_fraction': 0.6550976291285133, 'bagging_freq': 2, 'lambda_l1': 1.972884820958357e-06, 'lambda_l2': 0.04054737728676825}",0.02117241049906702
286,"{'learning_rate': 0.08146679284911934, 'num_leaves': 149, 'max_depth': 11, 'min_data_in_leaf': 25, 'feature_fraction': 0.9570646757432697, 'bagging_fraction': 0.6739754157661659, 'bagging_freq': 2, 'lambda_l1': 5.755326334948581e-06, 'lambda_l2': 0.06975354376879613}",0.016391875661329425
287,"{'learning_rate': 0.06013130002231633, 'num_leaves': 163, 'max_depth': 10, 'min_data_in_leaf': 18, 'feature_fraction': 0.9268929092052749, 'bagging_fraction': 0.6623243574224594, 'bagging_freq': 3, 'lambda_l1': 2.487113750677612e-05, 'lambda_l2': 3.0163440274611046}",0.02100676424520514
288,"{'learning_rate': 0.06506838132010406, 'num_leaves': 142, 'max_depth': 11, 'min_data_in_leaf': 20, 'feature_fraction': 0.9454200146436094, 'bagging_fraction': 0.6545336113106373, 'bagging_freq': 2, 'lambda_l1': 4.528647562569552e-06, 'lambda_l2': 1.042813991682012}",0.014976001435902922
289,"{'learning_rate': 0.06236445290837262, 'num_leaves': 152, 'max_depth': 11, 'min_data_in_leaf': 22, 'feature_fraction': 0.9156936435468146, 'bagging_fraction': 0.624643913858379, 'bagging_freq': 2, 'lambda_l1': 1.421102265536345e-06, 'lambda_l2': 0.9852555633655494}",0.019897476753159872
290,"{'learning_rate': 0.07599000127832937, 'num_leaves': 246, 'max_depth': 12, 'min_data_in_leaf': 16, 'feature_fraction': 0.9441499610280917, 'bagging_fraction': 0.6686893032298029, 'bagging_freq': 2, 'lambda_l1': 4.404877769992762e-06, 'lambda_l2': 0.8800065564839731}",0.024698048105856688
291,"{'learning_rate': 0.06552268362811199, 'num_leaves': 145, 'max_depth': 11, 'min_data_in_leaf': 20, 'feature_fraction': 0.9261215101251541, 'bagging_fraction': 0.9561821383244969, 'bagging_freq': 2, 'lambda_l1': 3.869425021133807e-06, 'lambda_l2': 1.8834700354686058}",0.021076842312757617
292,"{'learning_rate': 0.08184187404483385, 'num_leaves': 155, 'max_depth': 11, 'min_data_in_leaf': 26, 'feature_fraction': 0.9377159010357262, 'bagging_fraction': 0.6139958776424622, 'bagging_freq': 2, 'lambda_l1': 1.9003917527848148e-06, 'lambda_l2': 0.07239682558903393}",0.025939329486393957
293,"{'learning_rate': 0.056895664718539574, 'num_leaves': 145, 'max_depth': 11, 'min_data_in_leaf': 11, 'feature_fraction': 0.9086205063256088, 'bagging_fraction': 0.6487760368906534, 'bagging_freq': 2, 'lambda_l1': 5.349784512294323e-07, 'lambda_l2': 0.5325169608971333}",0.021639640238537587
294,"{'learning_rate': 0.06729928108641088, 'num_leaves': 160, 'max_depth': 13, 'min_data_in_leaf': 21, 'feature_fraction': 0.9460292554625087, 'bagging_fraction': 0.6396819407813649, 'bagging_freq': 3, 'lambda_l1': 3.507422341606675e-06, 'lambda_l2': 1.3535173540239238}",0.020681192450977454
295,"{'learning_rate': 0.08754651567904055, 'num_leaves': 140, 'max_depth': 11, 'min_data_in_leaf': 18, 'feature_fraction': 0.9308573272253932, 'bagging_fraction': 0.6542914163705317, 'bagging_freq': 2, 'lambda_l1': 9.943650118210508e-06, 'lambda_l2': 0.1392872082376892}",0.019939747436232613
296,"{'learning_rate': 0.07552074946869276, 'num_leaves': 151, 'max_depth': 10, 'min_data_in_leaf': 15, 'feature_fraction': 0.9513406337824493, 'bagging_fraction': 0.6685470736813572, 'bagging_freq': 2, 'lambda_l1': 5.785281940079474e-06, 'lambda_l2': 0.3399278606700176}",0.022392117765423415
297,"{'learning_rate': 0.07104843075606501, 'num_leaves': 170, 'max_depth': 10, 'min_data_in_leaf': 24, 'feature_fraction': 0.921360949590338, 'bagging_fraction': 0.6362529247105407, 'bagging_freq': 2, 'lambda_l1': 1.8692081806261133e-05, 'lambda_l2': 0.6531719290533682}",0.019245575702697238
298,"{'learning_rate': 0.06015608074802485, 'num_leaves': 155, 'max_depth': 11, 'min_data_in_leaf': 22, 'feature_fraction': 0.938083891472993, 'bagging_fraction': 0.6504592800959486, 'bagging_freq': 2, 'lambda_l1': 3.2919942627899016e-06, 'lambda_l2': 0.033308770645127245}",0.019263547413809902
299,"{'learning_rate': 0.06483223047430337, 'num_leaves': 164, 'max_depth': 10, 'min_data_in_leaf': 19, 'feature_fraction': 0.9500266376896987, 'bagging_fraction': 0.7667486493255278, 'bagging_freq': 3, 'lambda_l1': 1.0614247816524502e-05, 'lambda_l2': 0.05820188565006386}",0.01966240796694601
300,"{'learning_rate': 0.08443427769468334, 'num_leaves': 142, 'max_depth': 10, 'min_data_in_leaf': 13, 'feature_fraction': 0.9327265244127662, 'bagging_fraction': 0.6217300595841283, 'bagging_freq': 2, 'lambda_l1': 3.675138512942933e-05, 'lambda_l2': 0.12635682216587651}",0.026622803172311322
301,"{'learning_rate': 0.25111021020834057, 'num_leaves': 126, 'max_depth': 10, 'min_data_in_leaf': 20, 'feature_fraction': 0.9139409290506674, 'bagging_fraction': 0.6620591300256132, 'bagging_freq': 2, 'lambda_l1': 2.0498958834459122e-05, 'lambda_l2': 0.2586696962168926}",0.022099610594904343
302,"{'learning_rate': 0.07624323097083005, 'num_leaves': 149, 'max_depth': 12, 'min_data_in_leaf': 16, 'feature_fraction': 0.9423362793070696, 'bagging_fraction': 0.6102789663575543, 'bagging_freq': 2, 'lambda_l1': 8.354048839716036e-06, 'lambda_l2': 0.08858890594054301}",0.02208657638716884
303,"{'learning_rate': 0.0795658567609076, 'num_leaves': 156, 'max_depth': 11, 'min_data_in_leaf': 10, 'feature_fraction': 0.9218188864423785, 'bagging_fraction': 0.6796751188659109, 'bagging_freq': 2, 'lambda_l1': 1.074745425267268e-07, 'lambda_l2': 2.4106635052028573e-08}",0.015697758901781284
304,"{'learning_rate': 0.09274607420479679, 'num_leaves': 163, 'max_depth': 10, 'min_data_in_leaf': 17, 'feature_fraction': 0.9554689835676038, 'bagging_fraction': 0.6430911040503541, 'bagging_freq': 2, 'lambda_l1': 1.4509462168415107e-05, 'lambda_l2': 0.14566607520487038}",0.023577293576038473
305,"{'learning_rate': 0.06922881930232072, 'num_leaves': 135, 'max_depth': 4, 'min_data_in_leaf': 22, 'feature_fraction': 0.932513964967728, 'bagging_fraction': 0.7440440423013391, 'bagging_freq': 2, 'lambda_l1': 4.1842106893169504e-05, 'lambda_l2': 4.216275461649322}",0.024601932035039815
306,"{'learning_rate': 0.21154699966889362, 'num_leaves': 149, 'max_depth': 10, 'min_data_in_leaf': 18, 'feature_fraction': 0.9410271853503552, 'bagging_fraction': 0.6572962674595931, 'bagging_freq': 2, 'lambda_l1': 2.4229650460336826e-05, 'lambda_l2': 0.19750672318152046}",0.007648118509603517
